city,start_time,description,emisje,event_per_name,geo,group_name,id,kolejnosc,name,nazwaKat,photoMain,place_name,slug,street,tickets,facebook_id
Katowice,2014-10-19 19:00:00,"Metavera Art Festival jest formą upamiętnienia sylwetki wybitnego katowickiego artysty, Piotra Szmitke, w pierwszą rocznicę jego śmierci (1955–2014). Piotr Szmitke był artystą biegle poruszającym się w różnych przestrzeniach i dyscyplinach sztuki. Był twórcą takich spektakularnych i interdyscyplinarnych realizacji artystycznych jak: autorska opera “Muzeum Histeryczne Mme Eurozy” wystawiona w Operze Śląskiej w Bytomiu w reż. Ingmara Villqista, monumentalne malowidło na żelaznej kurtynie (multimedialna kurtyna teatralna) w Teatrze Śląskim w Katowicach czy wielowątkowy performens „Otwarcie Konsulatu Monarchii Metawery w Krakowie” (zrealizowany we współpracy z krakowskim Bunkrem Sztuki). Jego twórczość stanowi zasadniczą inspirację dla interdyscyplinarnego kierunku i programu festiwalu, łączącego film, dramat, muzykę, sztuki wizualne i performatywne. W 2011 roku Szmitke został odznaczony przez Ministra Kultury i Dziedzictwa Narodowego odznaką „Zasłużony dla Kultury Polskiej”.

19.10 o godzinie 19:00 odbędzie się koncert wspomnieniowy z udziałem Bogdana Mizerskiego (kontrabas), Bronisława Dużego (puzon), Joanny Kściuczyk-Jędrusik (wokal), Marty Pagacz (wokal) oraz Piotra Szmitke (fortepian, nagrania archiwalne), nawiązujący do benefisu zorganizowanego z okazji 30-lecia pracy twórczej Piotra Szmitke w 2010 roku, podczas którego artyści improwizowali wspólnie na scenie. Tak jak wtedy zdarzenie będzie miało miejsce w katowickim Kinoteatrze Rialto.",2014-10-19 19:00:00,,"50.2566, 19.0212",Metavera Art Festival,2124,1,Koncert wspomnieniowy,"Muzyka, Sztuki wizualne",piotr_szmitke_fot__m_niestroj_cz-b1.jpg,Kinoteatr Rialto,/wydarzenia/zobacz/opis/koncert-wspomnieniowy,ul. Św. Jana 24,"
Wstęp - wolny
",
Katowice,2014-10-30 18:00:00,"Metavera Art Festival jest formą upamiętnienia sylwetki wybitnego katowickiego artysty, Piotra Szmitke, w pierwszą rocznicę jego śmierci (1955–2014). Piotr Szmitke był artystą biegle poruszającym się w różnych przestrzeniach i dyscyplinach sztuki. Był twórcą takich spektakularnych i interdyscyplinarnych realizacji artystycznych jak: autorska opera “Muzeum Histeryczne Mme Eurozy” wystawiona w Operze Śląskiej w Bytomiu w reż. Ingmara Villqista, monumentalne malowidło na żelaznej kurtynie (multimedialna kurtyna teatralna) w Teatrze Śląskim w Katowicach czy wielowątkowy performens „Otwarcie Konsulatu Monarchii Metawery w Krakowie” (zrealizowany we współpracy z krakowskim Bunkrem Sztuki). Jego twórczość stanowi zasadniczą inspirację dla interdyscyplinarnego kierunku i programu festiwalu, łączącego film, dramat, muzykę, sztuki wizualne i performatywne. W 2011 roku Szmitke został odznaczony przez Ministra Kultury i Dziedzictwa Narodowego odznaką „Zasłużony dla Kultury Polskiej”.

30.10. o 18:00 w Kinoteatrze Rialto w Katowicach zostanie zaprezentowany blok filmów związanych z postacią Piotra Szmitke. Wieczór rozpocznie biograficzny dokument ""Hodowca symulakrów"" w reżyserii Leszka Ptaszyńskiego, ukazujący artystę w trakcie procesu twórczego. O 18:30 wyświetlony zostanie film “Zbrodnia Ikara"" w reż. Piotra Szmitke. Jest to osobista artystyczna interpretacja wydarzeń historycznych związanych z osobą Wojciecha Korfantego. O 19:00 wieczór zakończy po raz pierwszy pokazana na wielkim ekranie rejestracja opery ""Muzeum Histeryczne Mme Eurozy” Piotra Szmitke (reż. Ingmar Villqist). Opera powstała w 2005 roku jako autorskie interdyscyplinarne dzieło muzyczno-wizualne zrealizowane na podstawie rysunkowej partytury.",2014-10-30 18:00:00,,"50.2566, 19.0212",Metavera Art Festival,2126,1,Blok filmów z Piotrem Szmitke,"Film, Sztuki wizualne",piotr_szmitke_fot__m_niestroj_cz-b1.jpg,Kinoteatr Rialto,/wydarzenia/zobacz/opis/blok-filmow-z-piotrem-szmitke,ul. Św. Jana 24,"
Wstęp - wolny
",
Katowice,2014-12-13 18:00:00,"Ermitaż odkryty. 250 lat gromadzenia zbiorów to niezwykły reportaż Margy Kinmonth o jednym z najsłynniejszych muzeów świata, zrealizowany z okazji jego jubileuszu. W Ermitażu zgromadzono ponad 3 miliony dzieł sztuki – od Rembrandta po najsłynniejszych Rosjan, od Michała Anioła po Matisse’a. Twórcy filmu zabiorą nas nie tylko w podróż po salach wystawowych, ale zaproszą również do pracowni konserwatorskich, gdzie eksperci opowiedzą o eksponatach i związanych z nimi ludzkich historiach. Kamera dokładnie pokaże detale najciekawszych prac.
Kiedy 250 lat temu caryca Katarzyna II zamieniała Pałac Zimowy Piotra I na galerię sztuki, doskonale wiedziała, że gromadząc dzieła kultury, zyska uznanie największych umysłów swego czasu, co pozwoli jej sprawować nad nimi władzę. Z pomocą oświeceniowego filozofa i zarazem swego przyjaciela, Denisa Diderota, zaczęła zwozić do Sankt Petersburga prace najwybitniejszych malarzy w historii: Poussina, Watteau, Rembrandta, Rubensa, Rafaela, Tycjana i innych. Sto lat później car Mikołaj I wybudował kolejny pałac i udostępnił te zbiory publiczności. W sumie galeria mieści się w pięciu pałacach, a od jednego z nich nazwana została Ermitażem (franc. ermitage pustelnia, ermitaż od ermite pustelnik, eremita). Tak powstało jedno z najobszerniejszych dziś i najstarszych muzeów świata, mieszczące w swych zbiorach ponad 3 miliony skarbów i szczycące się większą liczbą kuratorów niż jakakolwiek inna instytucja sztuki.
Z okazji 250-lecia swego istnienia ta ogromna przystań sztuki dała dostęp realizatorom filmu Ermitaż odkryty do zbiorów, które dotąd skrywane były przed zwiedzającymi. Dokument zabiera w pasjonującą podróż po wrzącej historii muzeum i wprowadza w bezprecedensowy sposób do ukrytego świata arcydzieł. Zbiory Ermitażu są dosłownie nieskończone i praktycznie nie do poznania w całości. Reportaż wprowadza w sam środek tego fenomenalnego miejsca, opisuje ludzkie historie dziejące się za murami wielkiego gmachu, pokazuje w zbliżeniu to, co trzeba zobaczyć i robi to tak, że podróż po zakamarkach galerii mogłaby trwać w nieskończoność.",2014-12-13 18:00:00,,"50.2566, 19.0212",,2138,1,Muzea świata - Ermitaż odkryty. 250 lat gromadzenia zbiorów,Film,ermita-leonardo_da_vinci_benois_madonna__fot__archiwum.jpg,Kinoteatr Rialto,/wydarzenia/zobacz/opis/muzea-swiata---ermitaz-odkryty-250-lat-gromadzenia-zbiorow,ul. Św. Jana 24,,1536033579946261
Katowice,2014-10-23 19:00:00,"Spódnice w górę, reż. A. Dana, Francja, 2014, 116 min

Najsłynniejsze Francuzki świata w komedii stworzonej przez kobiety, o kobietach – dla kobiet i dla mężczyzn, którzy ich pożądają. Duża dawka prawdziwej kobiecości, z jej wszystkimi niedoskonałościami jak w Bridget Jones, pełna babskiej solidarności rodem z ""Lejdis"" i łóżkowych przygód niczym ""Sex w wielkim mieście"", okraszona zmysłowymi piosenkami Imany, a wszystko to w Paryżu – mieście mody i miłości.

Szalone romanse, burzliwe rozstania, huśtawki nastrojów, przyjaźń, seks i plotki. Francuskie kobiety są zmienne jak pogoda w Paryżu. Jedenaście kobiet, z których każda jest inna i każda, czego innego doświadczyła i o czym innym marzy.

Lily chce być bardziej sexy, Jo jest wiecznie niezaspokojona, Agathe ma wstydliwy sekret. Z kolei Fanny jest z niewłaściwym facetem, Sophie nie może osiągnąć orgazmu, Adeline pragnie szalonych romansów i szampana, a Sam boi się własnego cienia. Tego wszystkiego zazdrości im perfekcyjna i pedantyczna Rose, która osiągnęła już szczyt korporacyjnych marzeń, ale po drodze zgubiła to, co najcenniejsze… kobiecość.

Bilety: 16 zł (normalny), 14 zł (ulgowy), 10 zł (bilet kok)",2014-10-23 19:00:00,,"50.2566, 19.0212",,2150,1,Spódnice w górę - Kobiety Oblegają Kino,Film,kok----plakat-www.jpg,Kinoteatr Rialto,/wydarzenia/zobacz/opis/spodnice-w-gore---kobiety-oblegaja-kino,ul. Św. Jana 24,"
Dla Pań - 10
Panowie - ulgowe - 14
Panowie normalne - 16
",1481417342130329
Katowice,2014-10-07 18:00:00,"Międzynarodowy Festiwal Producentów Filmowych RegioFun wystartował w 2010 roku. Początki – jak z początkami zazwyczaj bywa, były trudne, bo organizatorzy (Instytucja Filmowa Silesia-Film) założyli, że będą pokazywali w Katowicach filmy wspierane przez regionalne fundusze filmowe. Enigmatyczne i ambitne założenie sprawiło, że w efekcie mamy na Śląsku jeden z najprężniejszych branżowych festiwali filmowych w Polsce i to w dodatku o całkiem niezłej pozycji międzynarodowej.

Kolejne edycje ściągnęły do Katowic wszystkich, którzy liczą się w producenckim światku, a w dodatku zaprezentowały zestaw naprawdę interesujących filmów. Producenci przyjechali nie tylko ze względu na nagrody (wysokie, bo aż 25 tys. euro, które trafiają w ręce producenta), ale przede wszystkim na spotkania profesjonalistów. RegioFun bowiem to sesje i panele branżowe, wykłady i prelekcje, warsztaty dla studentów i młodych producentów, a także spotkania „one to one” pomiędzy producentami filmowymi a przedstawicielami funduszy i potencjalnymi inwestorami. Do tego kilkadziesiąt projekcji we wszystkich studyjnych kinach w Katowicach, koncerty i otwarte dyskusje dla, tak zwanego, zwykłego widza. Aż strach pomyśleć, co to będzie, kiedy RegioFun zacznie rozwijać skrzydła! (am)
__________________________________________________________________________________________

„I feel lilke disco""
tytuł oryginalny: Ich fühl mich Disco
reżyseria: Axel Ranisch
scenariusz: Axel Ranisch , Sönke Andresen
obsada: Frithjof Gawenda, Heiko Pinkowski, Christina Große, Christian Steiffen
kraj produkcji: Niemcy
rok produkcji: 2012
czas trwania: 98 min.
napisy: polish, english
producent: Kordes & Kordes Film
fundusz filmowy: Medienboard Berlin – Brandenburg

Hanno chce nauczyć swojego syna Floriana być prawdziwym mężczyzną. Problem tkwi w tym, że Flori najlepiej czuje się, gdy może razem z matką, w przebraniach z lat 70., śpiewać piosenki ukochanego Christiana Steiffena. Kiedy pewnego dnia matka chłopca niespodziewanie zapadnie w śpiączkę, ojciec i syn będą skazani na siebie. W nowej sytuacji Flori przeżyje fascynację kolegą z pływalni, odkrywając równocześnie swoją tożsamość seksualną. Natomiast Hanno, po serii nieudanych prób nawiązania kontaktów z synem, nieoczekiwanie znajdzie powiernika swych trosk w idolu Floriego. Momentami śmieszna, a momentami wzruszająca historia o budowaniu trudnej relacji między ojcem a synem opatrzona komentarzem w rytmie szlagierów króla kiczu ‒ Christiana Steiffena.

(źródło: regiofun.pl)",2014-10-07 18:00:00,Międzynarodowy Festiwal Producentów Filmowych Regiofun,"50.2566, 19.0212",5. Międzynarodowy Festiwal Producentów Filmowych Regiofun,2191,1,"Panorama regionalnych funduszy filmowych: ""I feel like disco""",Film,logo1a.png,Kinoteatr Rialto,/wydarzenia/zobacz/opis/panorama-regionalnych-funduszy-filmowych-i-feel-like-disco,ul. Św. Jana 24,"
Bilet - 15 zł
",
Katowice,2014-10-11 16:00:00,"Międzynarodowy Festiwal Producentów Filmowych RegioFun wystartował w 2010 roku. Początki – jak z początkami zazwyczaj bywa, były trudne, bo organizatorzy (Instytucja Filmowa Silesia-Film) założyli, że będą pokazywali w Katowicach filmy wspierane przez regionalne fundusze filmowe. Enigmatyczne i ambitne założenie sprawiło, że w efekcie mamy na Śląsku jeden z najprężniejszych branżowych festiwali filmowych w Polsce i to w dodatku o całkiem niezłej pozycji międzynarodowej.

Kolejne edycje ściągnęły do Katowic wszystkich, którzy liczą się w producenckim światku, a w dodatku zaprezentowały zestaw naprawdę interesujących filmów. Producenci przyjechali nie tylko ze względu na nagrody (wysokie, bo aż 25 tys. euro, które trafiają w ręce producenta), ale przede wszystkim na spotkania profesjonalistów. RegioFun bowiem to sesje i panele branżowe, wykłady i prelekcje, warsztaty dla studentów i młodych producentów, a także spotkania „one to one” pomiędzy producentami filmowymi a przedstawicielami funduszy i potencjalnymi inwestorami. Do tego kilkadziesiąt projekcji we wszystkich studyjnych kinach w Katowicach, koncerty i otwarte dyskusje dla, tak zwanego, zwykłego widza. Aż strach pomyśleć, co to będzie, kiedy RegioFun zacznie rozwijać skrzydła! (am)
__________________________________________________________________________________________

„Kanibal""
tytuł oryginalny: Canibal
reżyseria: Manuel Martín Cuenca
scenariusz: Rafael de la Uz, Alejandro Hernández, Manuel Martín Cuenca
obsada: Antonio de la Torre, Olimpia Melinte, María Alfonsa Rosso
kraj produkcji: Francja, Hiszpania, Rosja, Rumunia
rok produkcji: 2013
czas trwania: 116 min.
napisy: polskie, angielskie
producent: Promociones Urbanísticas La Loma Blanca, Mod Producciones, Libra Film
fundusz filmowy: Junta de Andalucía

Historia kanibala z hiszpańskiej prowincji, opowiedziana bez epatowania okrucieństwem. Prowadzona w niespiesznym tempie, z wykorzystaniem atutów pięknej Granady i atmosfery gór Sierra Nevada. Carlos jest spokojnym, eleganckim czterdziestoletnim mężczyzną. Jest właścicielem zakładu krawieckiego, który specjalizuje się w szyciu garniturów z materiałów
najwyższej klasy. Oprócz pracy jego codziennym rytuałem jest spożywanie kolacji
przygotowanej zawsze z tych samych składników – ludzkiego mięsa popijanego lampką czerwonego wina. Życie Carlosa diametralnie się zmienia, kiedy poznaje piękną Rumunkę Ninę, poszukującą swojej siostry bliźniaczki, która zniknęła kilka dni wcześniej. Wstrząsający temat podjęty z dużym talentem realizacyjnym – na uwagę zasługuje scenografia, kompozycja kadrów czy operowanie światłem i naturalnym dźwiękiem. Film powstał na podstawie książki Humberto Arenala „Caribal”.

(źródło: regiofun.pl)",2014-10-11 16:00:00,Międzynarodowy Festiwal Producentów Filmowych Regiofun,"50.2566, 19.0212",5. Międzynarodowy Festiwal Producentów Filmowych Regiofun,2192,1,"Panorama regionalnych funduszy filmowych: ""Kanibal""",Film,logo1a.png,Kinoteatr Rialto,/wydarzenia/zobacz/opis/panorama-regionalnych-funduszy-filmowych-kanibal,ul. Św. Jana 24,"
Bilet - 15 zł
",
Katowice,2014-10-07 20:00:00,"Międzynarodowy Festiwal Producentów Filmowych RegioFun wystartował w 2010 roku. Początki – jak z początkami zazwyczaj bywa, były trudne, bo organizatorzy (Instytucja Filmowa Silesia-Film) założyli, że będą pokazywali w Katowicach filmy wspierane przez regionalne fundusze filmowe. Enigmatyczne i ambitne założenie sprawiło, że w efekcie mamy na Śląsku jeden z najprężniejszych branżowych festiwali filmowych w Polsce i to w dodatku o całkiem niezłej pozycji międzynarodowej.

Kolejne edycje ściągnęły do Katowic wszystkich, którzy liczą się w producenckim światku, a w dodatku zaprezentowały zestaw naprawdę interesujących filmów. Producenci przyjechali nie tylko ze względu na nagrody (wysokie, bo aż 25 tys. euro, które trafiają w ręce producenta), ale przede wszystkim na spotkania profesjonalistów. RegioFun bowiem to sesje i panele branżowe, wykłady i prelekcje, warsztaty dla studentów i młodych producentów, a także spotkania „one to one” pomiędzy producentami filmowymi a przedstawicielami funduszy i potencjalnymi inwestorami. Do tego kilkadziesiąt projekcji we wszystkich studyjnych kinach w Katowicach, koncerty i otwarte dyskusje dla, tak zwanego, zwykłego widza. Aż strach pomyśleć, co to będzie, kiedy RegioFun zacznie rozwijać skrzydła! (am)
__________________________________________________________________________________________

„Między światami""
tytuł oryginalny: Zwischen Welten
reżyseria: Feo Aladag
scenariusz: Feo Aladag, Matthias Kock, Judith Kaufmann
obsada: Ronald Zehrfeld, Mohsin Ahmady, Saida Barmaki
kraj produkcji: Niemcy
rok produkcji: 2014
czas trwania: 98 min.
napisy: polskie, angielskie
producent: Independent Artists Filmproduktion
fundusz filmowy: Medienboard Berlin-Brandenburg, Film- und Medienstiftung NRW 

Jasper, służący w armii niemieckiej, zasila Międzynarodowe Siły Wsparcia Bezpieczeństwa, odpowiedzialne za utrzymanie pokoju w Afganistanie. Od czasu śmierci brata tylko czeka na kolejne rozkazy by zagłuszyć cierpienie. Otrzymuje zadanie. Ma ze swoimi ludźmi ochraniać przed Talibami mieszkańców jednej z wiosek. W kontaktach z miejscowymi ma go wspierać Tarik – młody afgański tłumacz. Chłopak ma nadzieję, że pomoc Zachodnim wojskom zwiększy szanse jego i jego rodziny na wyjazd do Europy. W ojczyźnie niebezpieczeństwo czyha na siostrę Tarika, która wbrew przekonaniom fundamentalistów, pragnie zdobyć wykształcenie. Wkrótce Jasper będzie musiał podjąć decyzje jak daleko jest w stanie się posunąć w pomocy mieszkańcom wioski i Tarikowi.
Reżyser – Feo Aldag zastanawia się nad sensem pomocy państw zachodnich w Afganistanie. Stawia pytanie, czy w razie zagrożenia ważniejsza będzie wojskowa biurokracja czy życie ludzkie.
(źródło: regiofun.pl)",2014-10-07 20:00:00,Międzynarodowy Festiwal Producentów Filmowych Regiofun,"50.2566, 19.0212",5. Międzynarodowy Festiwal Producentów Filmowych Regiofun,2193,1,"Panorama regionalnych funduszy filmowych: ""Między światami""",Film,logo1a.png,Kinoteatr Rialto,/wydarzenia/zobacz/opis/panorama-regionalnych-funduszy-filmowych-miedzy-swiatami,ul. Św. Jana 24,"
Bilet - 15 zł
",
Katowice,2014-10-11 18:00:00,"Międzynarodowy Festiwal Producentów Filmowych RegioFun wystartował w 2010 roku. Początki – jak z początkami zazwyczaj bywa, były trudne, bo organizatorzy (Instytucja Filmowa Silesia-Film) założyli, że będą pokazywali w Katowicach filmy wspierane przez regionalne fundusze filmowe. Enigmatyczne i ambitne założenie sprawiło, że w efekcie mamy na Śląsku jeden z najprężniejszych branżowych festiwali filmowych w Polsce i to w dodatku o całkiem niezłej pozycji międzynarodowej.

Kolejne edycje ściągnęły do Katowic wszystkich, którzy liczą się w producenckim światku, a w dodatku zaprezentowały zestaw naprawdę interesujących filmów. Producenci przyjechali nie tylko ze względu na nagrody (wysokie, bo aż 25 tys. euro, które trafiają w ręce producenta), ale przede wszystkim na spotkania profesjonalistów. RegioFun bowiem to sesje i panele branżowe, wykłady i prelekcje, warsztaty dla studentów i młodych producentów, a także spotkania „one to one” pomiędzy producentami filmowymi a przedstawicielami funduszy i potencjalnymi inwestorami. Do tego kilkadziesiąt projekcji we wszystkich studyjnych kinach w Katowicach, koncerty i otwarte dyskusje dla, tak zwanego, zwykłego widza. Aż strach pomyśleć, co to będzie, kiedy RegioFun zacznie rozwijać skrzydła! (am)
__________________________________________________________________________________________

„Paryskie kaprysy""
tytuł oryginalny: Paris Follies
reżyseria: Marc Fitoussi
scenariusz: Marc Fitoussi, Sylvie Dauvillier
obsada: Isabelle Huppert, Jean-Pierre Darroussin, Michael Nyqvist
kraj produkcji: Francja
rok produkcji: 2014
czas trwania: 98 min.
napisy: polskie, angielskie
producent: Avenue B Productions, Vito Films, SND
fundusz filmowy: Région Ile-de-France, Région Haute-Normandie 



Brigitte – brawurowo grana przez Isabelle Huppert – jest panią w średnim wieku. Mieszka na wsi, w Normandii, gdzie życie może nie jest zbyt ekscytujące, ale na pewno dość spokojne i szczęśliwe. Mieszka z mężem w dużym domu, na farmie, gdzie wspólnie hodują bydło. Ich dzieci dorosły, wyzwania się skończyły, w codzienność wdarła się nuda. Pewnego dnia przypadek sprawia, że Brigitte
wyjeżdża na kilka dni do Paryża. Tam z szarej myszki przeobraża się w barwnego i nieobliczalnego motyla. Przeżywa przygodę, która zmienia ją nie do poznania.

Słodko-gorzki melodramat o kryzysie wieku średniego, który tym razem dotyka kobietę. Rewelacyjnie zagrany przez wybitnych francuskich aktorów średniego pokolenia jest opowieścią o tym, że kiedy
mowa o uczuciach i emocjach, wiek i życiowe doświadczenie przestają mieć znaczenie.

(źródło: regiofun.pl)",2014-10-11 18:00:00,Międzynarodowy Festiwal Producentów Filmowych Regiofun,"50.2566, 19.0212",5. Międzynarodowy Festiwal Producentów Filmowych Regiofun,2196,1,"Panorama regionalnych funduszy filmowych: ""Parsykie kaprysy""",Film,logo1a.png,Kinoteatr Rialto,/wydarzenia/zobacz/opis/panorama-regionalnych-funduszy-filmowych-parsykie-kaprysy,ul. Św. Jana 24,"
Bilet - 15 zł
",
Katowice,2014-10-11 20:00:00,"Międzynarodowy Festiwal Producentów Filmowych RegioFun wystartował w 2010 roku. Początki – jak z początkami zazwyczaj bywa, były trudne, bo organizatorzy (Instytucja Filmowa Silesia-Film) założyli, że będą pokazywali w Katowicach filmy wspierane przez regionalne fundusze filmowe. Enigmatyczne i ambitne założenie sprawiło, że w efekcie mamy na Śląsku jeden z najprężniejszych branżowych festiwali filmowych w Polsce i to w dodatku o całkiem niezłej pozycji międzynarodowej.

Kolejne edycje ściągnęły do Katowic wszystkich, którzy liczą się w producenckim światku, a w dodatku zaprezentowały zestaw naprawdę interesujących filmów. Producenci przyjechali nie tylko ze względu na nagrody (wysokie, bo aż 25 tys. euro, które trafiają w ręce producenta), ale przede wszystkim na spotkania profesjonalistów. RegioFun bowiem to sesje i panele branżowe, wykłady i prelekcje, warsztaty dla studentów i młodych producentów, a także spotkania „one to one” pomiędzy producentami filmowymi a przedstawicielami funduszy i potencjalnymi inwestorami. Do tego kilkadziesiąt projekcji we wszystkich studyjnych kinach w Katowicach, koncerty i otwarte dyskusje dla, tak zwanego, zwykłego widza. Aż strach pomyśleć, co to będzie, kiedy RegioFun zacznie rozwijać skrzydła! (am)
__________________________________________________________________________________________

„Wielki dom""
tytuł oryginalny: Casa Grande
reżyseria: Fellipe Barbosa
scenariusz: Fellipe Barbosa, Karen Sztajnberg
obsada: Thales Cavalcanti, Marcello Novaes, Suzana Pires
kraj produkcji: Brazylia
rok produkcji: 2014
czas trwania: 115 min.
napisy: polskie, angielskie
producent: Migdal Filmes
fundusz filmowy: RioFilme

W luksusowej dzielnicy Rio de Janeiro stoi przestronna willa, w której mieszka rodzina siedemnastoletniego Jeana – ojciec, matka i młodsza siostra. Chłopiec dorasta w otoczeniu służby, pokojówek i kierowców, chodzi do prywatnej szkoły i niczego mu nie brakuje. Sporo wie o polityce społecznej kraju, rasizmie, kłopotach Brazylii. Jednak tak naprawdę nie wie nic o świecie, który go otacza. Nie rozumie, że przemoc i bieda są częścią rzeczywistości wielu jego przyjaciół i znajomych
oraz że jego własne otoczenie jest iluzoryczne i oparte na złudzeniach.
Pokazywany w Rotterdamie film Felipe Barbosy to świetnie opowiedziana historia dojrzewania we współczesnym świecie, gdzie pieniądz zdaje się zastępować więzi rodzinne i społeczne. Pod płaszczem przepięknie skonstruowanych ujęć i niekończących się jazd kamery kryje się portret współczesnej Brazylii – pełnej sprzeczności i kontrastów.

(źródło: regiofun.pl)",2014-10-11 20:00:00,Międzynarodowy Festiwal Producentów Filmowych Regiofun,"50.2566, 19.0212",5. Międzynarodowy Festiwal Producentów Filmowych Regiofun,2197,1,"Panorama regionalnych funduszy filmowych: ""Wielki dom""",Film,logo1a.png,Kinoteatr Rialto,/wydarzenia/zobacz/opis/panorama-regionalnych-funduszy-filmowych-wielki-dom,ul. Św. Jana 24,"
Bilet - 15 zł
",
Katowice,2014-11-09 15:00:00,"Podróż na sto stóp, reż. L. Hallström, USA, 2014, 122 min

Dystyngowana Madame Malory (Helen Mirren) od lat kieruje cenioną restauracją w niewielkiej miejscowości na południu Francji. Sława jej potraw wykracza daleko poza lokalną społeczność. A przyznane lokalowi prestiżowe trzy gwiazdki w słynnym Przewodniku Michelina napawają dumą wszystkich mieszkańców. Pewnego dnia w miasteczku osiada rodzina emigrantów z Bombaju. Gdy przybysze otwierają skromny lokal vis a vis renomowanej restauracji, Madame Malory nie kryje oburzenia wobec ich kulinarnego nieokrzesania. Unoszące się w powietrzu zmysłowe nuty curry, kardamonu i kminu sprawiają jednak, że nowa knajpka zaczyna cieszyć się coraz większym zainteresowaniem. Czy uwodzicielskie smaki Orientu przekonają do życzliwych Hindusów również kuchenną arystokratkę?",2014-11-09 15:00:00#2014-11-10 13:00:00,,"50.2566, 19.0212",,2226,1,Filmowy Klub Seniora - Podróż na sto stóp,Film,7626510_3.jpg,Kinoteatr Rialto,/wydarzenia/zobacz/opis/filmowy-klub-seniora---podroz-na-sto-stop,ul. Św. Jana 24,"
seniorski - 6
ulgowy - 14
normalny - 16
",799612476727650
Katowice,2014-11-23 15:00:00,"Magia w blasku księżyca, reż. W. Allen, USA, 2014, 97 min

Akcja nowej komedii mistrza błyskotliwego dowcipu toczy się w malowniczej scenerii Lazurowego Wybrzeża, pośród luksusowych rezydencji, modnych kurortów i popularnych klubów jazzowych. Sławny iluzjonista Stanley Crawford (Colin Firth), na prośbę przyjaciela, przyjeżdża na południe Francji, by zdemaskować kobietę-medium Sophie Baker (Emma Stone), która oczarowała rodzinę amerykańskich bogaczy i rzekomo potrafi czytać w myślach oraz rozmawiać z duchami. Zadanie Stanleya mocno skomplikuje się, kiedy sam padnie ofiarą zniewalającego uroku pięknej Sophie.

Bilety: 6 zł (emeryci, renciści), 14 zł (uczniowie, studenci), 16 zł (normalny)",2014-11-23 15:00:00#2014-11-26 13:30:00,,"50.2566, 19.0212",,2229,1,Filmowy Klub Seniora - Magia w blasku księżyca,Film,magia.jpg,Kinoteatr Rialto,/wydarzenia/zobacz/opis/filmowy-klub-seniora---magia-w-blasku-ksiezyca,ul. Św. Jana 24,"
seniorskie - 6
ulgowe - 14
normalne - 16
",778943338838421
